weekday,hour,occupancy,humidity,temperature,power
1,0,3,27.6495018005371,67.4086973988418,113.352949655236
1,0,4,58.4470977783203,68.5963218567219,142.056561091187
1,0,5,54.3921356201172,69.7890178096676,141.994873035001
1,0,9,52.5273838043213,70.1800527199307,164.970916878112
1,1,0,52.1977844238281,70.0424372264317,122.563186981657
1,1,0,52.7668857574463,70.2633428437369,120.483898280188
1,1,0,52.9223098754883,70.0208131653922,120.564669847605
1,1,0,53.2734432220459,69.3735029756811,124.291929892497
1,1,0,53.5346546173096,70.2526340959759,125.711887841637
1,1,0,53.9044246673584,70.0309509583882,124.688195682917
1,1,0,57.7457141876221,69.1172894341605,122.61561423869
1,1,1,50.7091751098633,70.226038121668,138.265233667044
1,1,1,51.8602104187012,69.7789976715196,121.276412013482
1,1,1,52.174840927124,69.9194762013483,121.573799151374
1,1,1,54.5651054382324,70.0576146308412,121.281437767
1,1,2,50.405309677124,70.6909801985445,137.179482955748
1,1,2,52.6806774139404,69.9906792148576,126.169779444899
1,1,3,52.4826908111572,70.127869166381,120.203209503612
1,1,6,52.8802318572998,69.8071381986353,148.016000788921
1,1,6,58.753303527832,68.7359943728075,143.115793483943
1,1,8,53.0321044921875,70.0733012406427,141.948483008659
1,2,0,29.1700534820557,67.4414991689912,114.444756496436
1,2,0,52.6540946960449,70.0412989752633,121.193167500402
1,2,0,52.998025894165,70.0779172011784,120.800046649558
1,2,0,53.0621757507324,69.7153704667006,125.864795148285
1,2,0,53.1515789031982,70.1713812419346,120.68316875014
1,2,0,53.5012321472168,69.5954900721214,124.728527194093
1,2,0,53.577730178833,69.5446661460442,124.042476462695
1,2,0,53.6879825592041,69.8747352111382,125.642890826013
1,2,0,53.8214893341064,70.1650328061259,118.356794863794
1,2,0,53.9549903869629,67.8393193305807,123.64129484244
1,2,0,54.0363903045654,69.7206130332135,137.493044170958
1,2,0,54.0389957427979,69.7243203508093,120.799696701113
1,2,0,54.3326015472412,69.6446898981189,125.192513625487
1,2,0,54.5651054382324,69.8952236716629,121.156230243243
1,2,0,57.906322479248,69.1230823516846,122.798444585234
1,2,1,29.6283235549927,67.2900361372224,115.358189590566
1,2,1,54.0921669006348,69.1645261903181,119.661012441386
1,2,1,54.8323802947998,70.0603102008643,122.084082551097
1,2,2,51.0131416320801,69.842243628994,137.348680233059
1,2,2,52.4061698913574,69.8605211744917,121.867780921573
1,2,2,52.7017669677734,70.4047962621594,119.916159972403
1,2,9,59.156177520752,68.7610270655747,148.546799876698
1,3,0,53.520601272583,69.6629064159461,126.207013622596
1,3,0,53.577730178833,69.4080053207289,125.43710167837
1,3,0,53.9127578735352,70.0296680545467,126.665192357439
1,3,0,54.1353454589844,69.5040955239154,134.788019508502
1,3,0,54.5225944519043,69.8446734292167,137.849296041881
1,3,1,30.010235786438,67.2700374684435,114.609952034545
1,3,1,52.6388893127441,70.0877344794307,121.362497590366
1,3,1,52.8593063354492,69.9471418012119,120.30695011749
1,3,1,53.2890224456787,70.0214005059619,125.951442485995
1,3,1,54.2504119873047,69.2017771538268,120.315017471497
1,3,1,54.4918823242188,69.6704256044212,122.162962155038
1,3,1,54.8665714263916,67.8763143458265,129.346778200881
1,3,1,55.0437812805176,68.5721897009853,126.082646807889
1,3,2,52.7157287597656,69.524669221107,122.111583053309
1,3,2,54.1759605407715,69.3048631654564,119.665483448596
1,3,3,51.391544342041,69.662976183501,136.84101741566
1,3,3,53.3340892791748,69.3740090577204,136.011288260575
1,3,3,58.9864368438721,68.754245291365,130.920150999533
1,3,6,58.8323211669922,68.7677017137514,151.747559269919
1,3,20,53.2571239471436,69.7556324344513,143.647928818507
1,4,0,51.7710723876953,69.7552051340558,124.389571115578
1,4,0,53.457670211792,69.8302404914584,120.339138059964
1,4,0,53.520601272583,69.8743142640463,125.169140109821
1,4,0,53.562385559082,69.5317474582441,121.422066105995
1,4,0,53.5954494476318,69.3296821601026,125.54340906869
1,4,0,53.6911144256592,69.9404528209141,119.885467335087
1,4,0,54.4026489257812,69.108870267868,118.434678182559
1,4,0,54.5196151733398,69.5384410154735,119.826361213665
1,4,0,54.8835220336914,69.8896090958891,122.490080849355
1,4,0,55.1522026062012,69.1419445322926,123.788864629751
1,4,0,55.2268466949463,69.1659022497537,123.811920521082
1,4,0,55.247953414917,67.621428624958,136.171915905637
1,4,0,55.6293983459473,67.9116251654659,134.802004843426
1,4,1,51.6180667877197,70.2554308799662,129.273665420798
1,4,1,53.9612369537354,69.6317481451612,119.884629072447
1,4,1,58.1364364624023,69.0116400718689,123.841762077733
1,4,2,58.8320903778076,68.3836383447579,131.556068812031
1,5,0,52.0769462585449,69.4732433095097,123.640287352289
1,5,0,52.9423160552979,69.8975470759344,120.747300489747
1,5,0,53.6911144256592,69.9815056255886,119.871326298336
1,5,0,53.7126331329346,69.3350692660783,121.829286416614
1,5,0,54.0834693908691,69.7893758346177,125.386925064289
1,5,0,54.3616065979004,69.6412150065104,120.043243774038
1,5,0,54.4050941467285,69.6972575596401,126.539720232046
1,5,0,54.4817409515381,69.0726661546856,118.046704028588
1,5,0,54.4913520812988,69.8982339091997,123.367244379129
1,5,0,54.6723194122314,69.3355620685199,118.943227718002
1,5,0,54.6743183135986,69.8439828588607,120.154062754213
1,5,0,54.900785446167,69.6258116653987,136.254569218843
1,5,0,58.2186145782471,69.176177419935,122.096122485906
1,5,1,52.8661689758301,69.9084210497268,120.574857159198
1,5,1,53.1011123657227,69.6017173807672,120.411542066635
1,5,1,54.0784454345703,69.7342376403537,125.14940357607
1,5,1,55.3444957733154,68.6046152182745,126.3419329678
1,5,1,56.3211841583252,67.5880062427927,136.344655001507
1,6,0,31.4488248825073,67.0001034161723,114.186224761273
1,6,0,33.8063049316406,67.4539694008252,113.893471109099
1,6,0,54.2418956756592,69.563460339855,117.626174073957
1,6,0,54.441068649292,69.9998974631019,119.472104977409
1,6,0,54.441068649292,70.0236315896325,119.389576600166
1,6,0,55.0590515136719,69.5874767523285,118.454056126036
1,6,0,58.9994564056396,68.6135404735592,128.517038260092
1,6,1,52.5334758758545,69.4344601478441,123.575426434865
1,6,1,53.977575302124,69.5507600858967,124.875303928973
1,6,2,54.1910800933838,69.3323990526573,123.360087333102
1,6,2,58.9188117980957,68.8659043278254,131.614784869482
1,7,0,34.1073036193848,67.4606005959477,116.022567499924
1,7,0,53.1816558837891,69.644740378603,120.18901055766
1,6,0,58.2938785552979,68.9682298455919,124.641112765676
1,6,1,31.6004524230957,66.9855629603068,119.018625338795
1,6,1,52.3060321807861,69.4937351318441,123.999906593875
1,6,1,52.8696422576904,69.8573286313537,121.574760168529
1,6,1,55.2795581817627,69.6746867430126,119.630174266087
1,7,0,53.3385429382324,69.5040731041144,119.23059237955
1,7,0,53.9972553253174,69.7768347467695,119.240953632456
1,7,0,54.0671329498291,69.4529042040326,126.018646621611
1,7,0,54.1418056488037,69.2786605061161,125.000005256006
1,7,0,55.0598163604736,69.4534711736314,118.96018476109
1,7,0,55.7552890777588,69.1335514245084,124.291910282074
1,7,0,55.8041534423828,68.7571503988789,127.204661578522
1,7,0,57.3224544525146,67.8025782598671,134.862649528717
1,7,1,31.9021434783936,67.0389481402458,112.221467533673
1,7,1,54.3936195373535,69.7239951408631,126.103021037183
1,7,1,54.9629554748535,69.8314359671705,119.904119172075
1,7,1,55.5673637390137,69.5454743567933,122.202093893982
1,7,1,58.286169052124,68.982395873751,122.082258725131
1,8,0,53.2158355712891,69.2630592325828,124.217822829931
1,8,0,53.7863235473633,69.2309266962904,119.94976394577
1,8,0,54.4185657501221,69.2905178816717,123.400720007718
1,8,0,54.862096786499,68.7972620970814,115.578498440795
1,8,0,55.4297676086426,69.3213400840759,136.720819218142
1,8,0,55.874828338623,69.4051418236807,122.62102876688
1,8,0,55.9582118988037,68.7351828257809,124.630569762609
1,8,0,58.163200378418,67.9702413099032,122.277169443871
1,8,0,58.6890525817871,68.465811445358,128.06202006925
1,8,1,54.1434288024902,69.3257298350758,125.058032518951
1,8,1,54.4185657501221,69.2194009964152,124.056506088586
1,8,1,54.4850215911865,69.5280749729701,119.005871847883
1,8,1,54.961124420166,69.6477752088228,122.34715635085
1,8,1,55.6448211669922,69.4253944302282,122.394348655565
1,9,0,53.8636341094971,69.4410535629759,121.778131536004
1,9,0,54.4557571411133,69.6285014425005,118.657516614854
1,9,0,54.727108001709,69.4197044304681,121.955148886947
1,9,0,55.0166149139404,68.9227765029204,118.065921571164
1,9,0,55.7337303161621,69.3116021701268,136.740593022929
1,9,0,58.6202716827393,67.842692185801,121.851150512492
1,9,1,33.045503616333,66.6773983164037,113.571248499939
1,9,1,53.5245323181152,69.5592782505891,123.84359442463
1,9,1,55.4436626434326,69.6322243985756,121.322499006899
1,9,1,55.9563426971436,69.5755658792266,122.189247570437
1,9,1,58.6140365600586,68.7124234801489,128.068404956517
1,9,2,55.9746780395508,69.3749890564181,120.584165060514
1,10,0,34.7094707489014,67.0005390424255,118.774093540356
1,10,0,53.5602893829346,69.5002097407131,118.885188768036
1,10,0,53.5993213653564,69.2462061579966,123.164132142731
1,10,0,53.6757106781006,69.5173409078469,127.741407701891
1,10,0,53.72265625,69.5707826073288,123.331672213943
1,10,0,54.0958881378174,69.4389452968083,120.595181035314
1,10,0,54.5346450805664,69.1522767280769,131.165586502611
1,10,0,54.6820030212402,69.5767472812108,117.552924051095
1,10,0,54.727108001709,69.3353308621675,122.172480264038
1,10,0,54.9428310394287,69.4331705502101,119.111474071076
1,10,0,55.6006832122803,69.4937910982723,124.768478764454
1,10,0,56.2809238433838,68.6994428566766,127.451448593813
1,10,1,33.1203804016113,67.0480969408725,115.091361636703
1,10,1,54.3714504241943,69.4875605165746,126.740573149465
1,10,1,55.5719013214111,69.4993164607457,122.220355675323
1,10,1,56.107400894165,69.346869583671,121.598330044275
1,10,1,56.1296367645264,68.8277694797176,123.610411052941
1,10,1,56.2590484619141,69.2744930754317,125.896957055695
1,10,1,56.2757320404053,69.5154709241069,122.655538211926
1,10,1,58.7734146118164,67.8089676850231,121.331925029255
1,11,0,33.1203804016113,66.7605935732524,113.198205900611
1,11,0,54.4022369384766,69.1538024929398,119.783822968049
1,11,0,54.5346450805664,69.5443995601342,125.506258566049
1,11,0,56.2601871490479,69.0724380118506,137.350504686328
1,11,0,58.9979610443115,68.0523167332859,121.208932832698
1,11,1,53.7983627319336,69.2956028119892,119.182475985377
1,11,1,54.3269786834717,69.1841172495632,121.624938155088
1,11,1,54.8798141479492,69.1250706262012,123.116771229601
1,11,1,55.3147373199463,69.0254653903609,118.607353870873
1,11,1,55.31764793396,68.9495442821462,120.01491185819
1,11,1,55.3909339904785,68.7190814660796,116.992646681261
1,11,1,55.474967956543,69.6340329451917,117.815452690731
1,11,1,55.6716613769531,69.2513365745544,119.904162737104
1,11,1,55.9028644561768,69.4994965006872,118.250264828588
1,11,1,59.0728950500488,67.8751789289163,119.538126416999
1,11,2,33.1203804016113,66.6283290808928,110.374639884452
1,11,2,53.978199005127,69.1829516590702,123.918246160785
1,11,2,58.6892776489258,68.596392205421,126.999221655016
1,12,0,55.1104278564453,69.2176469280202,122.053747458674
1,12,0,56.4863376617432,69.4565935946525,117.724858963396
1,12,0,56.6430358886719,69.5000431741987,133.590798247023
1,12,0,58.7411499023438,68.8281132902418,117.692952356068
1,12,0,59.1473369598389,67.5361426806619,118.514882081101
1,12,1,54.0533542633057,69.2728145097074,123.494959599018
1,12,1,54.9865417480469,69.6083527020046,116.332666753704
1,12,1,55.5437316894531,68.7909524423856,117.037125877599
1,12,1,56.053352355957,69.8604659083899,118.79255037164
1,12,1,56.1329193115234,69.7592758640276,118.026074994006
1,12,1,56.5045948028564,68.8647778059664,121.569070528232
1,12,1,56.6423816680908,68.5167366516548,123.515017969388
1,12,1,56.655876159668,69.4490174097372,119.184494223737
1,12,1,58.6148777008057,68.5200125376384,124.879174657428
1,12,2,33.1203804016113,66.6868448866175,116.673121629836
1,12,2,54.180362701416,69.7883245522249,119.176338762511
1,12,2,56.0261039733887,69.5947999409267,119.762427936425
1,12,2,56.2086925506592,69.483794449069,116.902377237595
1,12,2,59.1473369598389,68.1734280417152,119.050190100097
1,12,3,55.1886806488037,69.5430036388682,121.183773909841
1,12,6,54.1046028137207,69.6406106204851,119.290950707335
1,13,0,55.3817710876465,69.9831136473527,122.973121637042
1,13,0,56.6423816680908,68.6150145819179,124.115605700586
1,13,0,56.8089694976807,69.296195307522,118.582908053591
1,13,0,59.2992324829102,67.9304161477596,119.248153537104
1,13,1,54.1303062438965,69.5122537578976,124.584738101257
1,13,1,54.7060585021973,69.5323042497567,119.693022082909
1,13,1,55.6563243865967,69.8730952612446,119.302171527408
1,13,1,56.2598686218262,69.6997419152941,120.212052617455
1,13,1,56.8089694976807,69.4239070973498,119.034319618309
1,13,2,53.6390438079834,70.0824386109697,122.68710625128
1,13,2,55.2644844055176,69.3716036569181,121.604104200029
1,13,2,55.3263130187988,70.0208939929025,119.873471142695
1,13,2,55.8162803649902,69.7618229787969,119.182029248739
1,13,3,54.9891910552979,69.1237681548366,124.473665756988
1,13,4,36.2292995452881,67.3895865636514,110.512794793904
1,13,7,54.055456161499,69.5080825289798,124.480282816192
1,13,7,54.1043643951416,69.9442926636824,119.655956491886
1,7,0,54.0755863189697,69.9283452987671,119.724177112104
1,7,0,54.5106525421143,69.6394761673948,119.745826829487
1,7,0,54.586893081665,69.9691411011608,119.690577062109
1,7,0,54.7115726470947,68.8877936694639,118.928330543917
1,7,0,55.1394519805908,69.3187860056018,118.664512005547
1,7,0,55.1703586578369,69.6381724337314,122.833465925592
1,7,0,55.2778797149658,69.5628982952663,136.556595448375
1,7,0,55.6498680114746,68.8331632444443,123.959631068283
1,7,1,31.6749572753906,67.3651989064318,119.236156479979
1,7,1,33.8811531066895,67.3415946689903,119.305036198231
1,7,1,52.6879062652588,69.838191456642,124.5321673039
1,7,1,54.1007041931152,69.4652665002005,119.885888889607
1,7,1,54.1910800933838,69.4236664279924,124.243838440045
1,7,1,54.4185657501221,69.4643785520805,123.304924377037
1,7,1,54.4698333740234,69.1959352662979,120.601975612284
1,7,1,54.5495071411133,69.5013148487675,123.313003162359
1,7,1,55.031099319458,69.6240544046674,122.831683650234
1,7,1,55.3535442352295,69.3858655631965,121.367046277912
1,7,1,55.6793613433838,69.0138324520342,122.98425785132
1,8,0,34.1825408935547,67.1234646114052,114.221800635569
1,8,0,34.3341903686523,67.3423249400254,118.645993450395
1,8,0,54.218936920166,69.5547001217608,125.219698763744
1,8,0,54.2299137115479,69.6015320641654,119.000312870397
1,8,0,54.3043785095215,69.5135293279375,119.110985025676
1,8,0,54.5772132873535,69.5553539695469,119.360302274843
1,8,0,54.7842750549316,69.593545920484,123.42872805809
1,8,0,55.5873336791992,69.5726965099362,120.355403328256
1,8,0,55.7466888427734,69.5376886543653,119.981882675231
1,8,0,55.8041534423828,68.4791712608202,125.61348054363
1,8,0,55.8298740386963,68.9519615716357,124.837905562366
1,8,0,55.9041919708252,68.9450895760831,124.19087640036
1,8,0,57.8542251586914,67.7304457333071,123.802577226539
1,8,0,58.4401245117188,69.1902549334935,122.464839074266
1,8,0,58.9232788085938,68.5139788499115,131.157298572332
1,8,1,52.9870166778564,69.388505236534,124.246631714544
1,8,1,55.0304737091064,69.6498140198844,124.723784940958
1,8,1,55.1182880401611,69.5269280396322,122.114749509929
1,9,0,53.3742389678955,69.0911370240072,124.052514665236
1,9,0,53.4824447631836,69.8589333473368,118.332436619501
1,9,0,53.4842796325684,69.5651803388663,119.417260707152
1,9,0,53.9406051635742,69.4376724053782,120.331392801716
1,9,0,54.4930992126465,69.1199877728771,122.483421464538
1,9,0,54.7146606445312,69.2908561025347,118.398798476934
1,9,0,54.8196620941162,69.6193403960965,115.694061834307
1,9,0,55.2786312103271,69.501069014607,122.686754971859
1,9,0,56.1296367645264,69.1506818588094,122.709093038429
1,9,1,54.3714504241943,69.2574533279256,124.42967043657
1,9,1,54.3714504241943,69.7053440813492,124.964520067355
1,9,1,54.5303497314453,69.7366604668753,117.936124140339
1,9,1,54.9366893768311,68.9317155681895,122.030687119113
1,9,1,55.4117050170898,69.4485607964652,122.658433803328
1,9,1,55.7978382110596,69.5281629630014,122.522529570997
1,9,1,56.0342960357666,68.6620828893261,125.900178260606
1,9,1,58.316234588623,67.6727016191956,120.868616283464
1,9,2,55.9790916442871,68.8631504031687,122.854578925006
1,9,2,56.0497512817383,69.2613952041518,119.214660980739
1,10,0,54.1709671020508,69.6286321869979,125.216351739073
1,10,0,55.089334487915,69.246918118297,121.199708121043
1,10,0,55.6716613769531,69.3941893476121,119.830213012989
1,10,0,56.0344276428223,69.2671267781939,135.792175303475
1,10,0,56.1849956512451,68.4551030342265,125.230512755836
1,10,0,56.1992797851562,69.4309030627528,119.149941130483
1,10,0,58.6140365600586,68.5492399499771,125.609691325517
1,10,1,54.802225112915,69.1781585191068,126.476115065452
1,10,1,54.8949031829834,69.8661670481905,117.022138071188
1,10,1,55.2416725158691,68.5867789207404,126.508610097022
1,10,1,55.4389114379883,69.7088009301454,121.778634000802
1,10,2,33.1203804016113,66.5744370636365,114.277412562195
1,10,2,55.2406120300293,69.3625305284385,122.412978143082
1,11,0,35.0138874053955,67.2130534259986,115.555393086222
1,11,0,53.7502899169922,68.9625942087683,125.97319978723
1,11,0,53.7983627319336,69.2245660944188,121.184066624235
1,11,0,55.1691780090332,69.1570598832199,121.506962350628
1,11,0,55.2416725158691,69.0437306577201,123.102834785474
1,11,0,56.2576217651367,69.5371867511289,122.717234170181
1,11,0,56.2582988739014,69.494454539414,118.789910724503
1,11,0,56.2809238433838,68.9178855461582,124.920544764871
1,11,0,56.5045948028564,68.8826575058635,122.984357858048
1,11,1,34.9378128051758,67.1895906773019,116.32579273454
1,11,1,54.5346450805664,69.4123744082196,124.924913394236
1,11,1,54.9555034637451,69.1377376271312,121.06758539725
1,11,1,55.1982078552246,69.4384402180394,115.513345218875
1,11,1,55.8243961334229,69.176401611761,116.94150233359
1,11,1,55.8271293640137,69.3922252044135,122.605391560472
1,11,1,56.3378963470459,68.8122346986655,126.927504386666
1,11,1,56.4257564544678,69.3644184626586,121.136210101686
1,11,1,56.5809173583984,69.2543913210537,115.914604807826
1,12,0,35.2416172027588,67.2265793414826,112.357583725156
1,12,0,54.4780387878418,69.3153707287836,120.309579397435
1,12,0,54.7650089263916,69.1422100253801,124.863628026476
1,12,0,55.0630874633789,69.6035526479994,118.769654406875
1,12,0,55.4694900512695,69.0597335571072,118.815770274377
1,12,0,55.5437316894531,69.1010946314386,117.044779924705
1,12,0,55.6221446990967,69.0905561888345,120.425244299462
1,12,0,55.9808158874512,69.3066348995723,117.53414183305
1,12,0,56.4088554382324,69.5201632722895,119.265317801561
1,12,0,58.6148777008057,68.4307162947689,124.983359929203
1,12,1,33.1203804016113,66.7468368516746,110.19794257934
1,12,1,54.1303062438965,69.3491022985601,123.991758747929
1,12,1,54.8402156829834,69.4737732401946,124.930956481461
1,12,1,55.2020778656006,69.40239147155,117.691284786444
1,12,1,55.4780235290527,69.4754244259426,117.492669026862
1,12,1,56.7322559356689,69.5204715187668,118.609943928575
1,13,0,54.6829147338867,70.0173925944737,119.458873800177
1,13,0,54.9106979370117,69.6987187521798,118.67695869616
1,13,0,55.6941223144531,68.7425003170122,117.10290455108
1,13,0,56.0865859985352,69.8349963925409,119.873812296282
1,13,0,56.2832298278809,69.4763452584016,117.638210537611
1,13,0,56.2832298278809,69.4999240712917,117.196074877807
1,13,0,56.7199172973633,68.7428048361239,123.938953541598
1,13,0,58.6896667480469,68.6778948323946,125.69486435104
1,13,1,33.1203804016113,67.411155808902,110.289460383123
1,13,1,54.4804401397705,70.0059386550957,117.586979145708
1,13,1,54.8559818267822,69.2508074442546,120.680874722835
1,13,1,55.4800148010254,69.5014297093664,117.484753553523
1,13,1,55.6941223144531,68.5335736240901,117.061025449133
1,13,2,55.1871528625488,69.3522319454315,122.871616436663
1,13,2,56.732442855835,68.9466745335861,120.68734858674
1,13,2,58.6896667480469,68.6006189271913,124.436758219352
1,13,2,59.0468215942383,69.0593783923558,118.685248934111
1,14,0,54.1667022705078,70.1613498173707,121.565385649388
1,14,0,54.7883987426758,69.5824435631151,122.576750976732
1,14,0,55.1019344329834,69.7218166772157,122.013049991918
1,14,0,56.3580360412598,69.6121821099139,117.716171390057
